company,role,location,link,no_sponsorship,source,sponsorship_tier,sponsorship_notes,date_posted
RoviSys,Engineering Co-op,"Charlotte, NC",https://careers-rovisys.icims.com/jobs/2144/job,False,simplify_repo,5,Unknown - verify with company,2026-09-05
Westinghouse Electric Company,Application Development Intern,"Cranberry Township, PA",https://careers.westinghousenuclear.com/job/Cranberry-Township-Summer-Intern-Application-Development-NC/1426859800/,False,simplify_repo,5,Unknown - verify with company,2026-09-05
Westinghouse Electric Company,Enovia PLM Developer Intern - Enovia PLM,"Cranberry Township, PA",https://careers.westinghousenuclear.com/job/Cranberry-Township-Summer-Intern-Enovia-PLM-NC/1426858600/,False,simplify_repo,5,Unknown - verify with company,2026-09-05
Primer,Software Engineer Intern - Full Stack,SF,https://jobs.ashbyhq.com/primer/edd1667b-6323-444a-adc1-40bae5b9a3b0/application,False,simplify_repo,5,Unknown - verify with company,2026-09-04
Amazon,Software Development Engineer Intern - Robotics,"7 locationsSeattle, WA, Nashville, TN, Austin, TX, North Reading, MA, Arlington County, Arlington, VA, Bellevue, WA, Westborough, MA",https://amazon.jobs/en/jobs/10529525/software-development-engineer-intern-robotics-2027,False,simplify_repo,1,"Full sponsorship, large F-1 intern program",2026-09-04
TJX,IT Engineer Intern,"Marlborough, MA",https://tjx.wd1.myworkdayjobs.com/tjx_external/job/Marlborough-MA-01752/IT-Engineer-Internship---Summer-2027_REQ153160,False,simplify_repo,5,Unknown - verify with company,2026-09-04
RSM,Application Development Intern - Summer 2027,"4 locationsDes Moines, IA, Chicago, IL, Minneapolis, MN, Denver, CO",https://rsm.wd1.myworkdayjobs.com/RSMCareers/job/Des-Moines/Application-Development-Intern---Summer-2027_JR120736,False,simplify_repo,2,45 H-1B approvals in FY2023 (2 denied) - sponsors in practice,2026-09-04
Procter & Gamble,Digital Technologies Intern/Co-op,"Toronto, ON, Canada",https://pg.wd5.myworkdayjobs.com/1000/job/TORONTO-GO/Digital-Technologies-Internship-Co-op---Stage-ou-programme-coopratif-en-en-technologies-digitales_R000158595,False,simplify_repo,4,3 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-09-04
Hy-Vee,Software Engineer Intern,"West Des Moines, IA",https://hyvee.wd1.myworkdayjobs.com/HyVeeCareers/job/Corporate-Office-Westown-Pkwy-West-Des-Moines-IA/Digital-Software-Engineering-Intern---Summer-2027_R250133,False,simplify_repo,5,Unknown - verify with company,2026-09-04
GE Vernova,Project Engineer Intern - Summer 2027 🎓,"Bellevue, WA",https://gevernova.wd5.myworkdayjobs.com/vernova_externalsite/job/Bellevue/GE-Vernova---Project-Engineer-Intern---Summer-2027_R5050026-2,False,simplify_repo,2,Full sponsorship,2026-09-04
GE Vernova,Project Engineer Intern - Summer 2027 🎓,"Bellevue, WA",https://gevernova.wd5.myworkdayjobs.com/only_confidential_executive_recruiting/job/Bellevue/GE-Vernova---Project-Engineer-Intern---Summer-2027_R5050026-1,False,simplify_repo,2,Full sponsorship,2026-09-04
GE Vernova,AI Digitization Co-op - HDNU Global Operations,"Schenectady, NY, Atlanta, GA",https://gevernova.wd5.myworkdayjobs.com/only_confidential_executive_recruiting/job/Atlanta/GE-Vernova-HDNU-Global-Operations---AI-Digitization-Co-op---Spring-Summer-2027_R5049275-1,False,simplify_repo,2,Full sponsorship,2026-09-04
GE Vernova,AI Digitization Co-op - HDNU Global Operations,"Schenectady, NY, Atlanta, GA",https://gevernova.wd5.myworkdayjobs.com/vernova_externalsite/job/Atlanta/GE-Vernova-HDNU-Global-Operations---AI-Digitization-Co-op---Spring-Summer-2027_R5049275-2,False,simplify_repo,2,Full sponsorship,2026-09-04
Ecolab,Research and Development Intern,"Naperville, IL, Eagan, MN",https://ecolab.wd1.myworkdayjobs.com/ecolab_external/job/USA---Minnesota---Eagan/Research-and-Development-Intern_R00304540,False,simplify_repo,3,5 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-09-04
DIRECTV,Customer Operations Intern,"El Segundo, CA",https://directv.wd1.myworkdayjobs.com/careers/job/El-Segundo-CA/Customer-Operations-Intern_R260273,False,simplify_repo,3,12 H-1B approvals in FY2023 (1 denied) - sponsors in practice,2026-09-04
CIBC,Software Engineer Intern,"Chicago, IL",https://cibc.wd3.myworkdayjobs.com/campus/job/Chicago-IL/XMLNAME-2027-Summer-Intern---Software-Engineering_2618322,False,simplify_repo,4,1 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-09-04
Barclays,Technology Developer Intern - Technology,"Hanover, NJ",https://barclays.wd3.myworkdayjobs.com/External_Career_Site_Barclays/job/Building-400-Whippany-Campus-Jefferson-Park/XMLNAME-2027-Technology-Developer-Summer-Internship-Program-Whippany_JR-0000123234,False,simplify_repo,1,319 H-1B approvals in FY2023 (5 denied) - sponsors in practice,2026-09-04
Innovative Systems,Software Engineer Intern/Co-op,"Pittsburgh, PA",http://innovativesystems.applytojob.com/apply/nPMqeNSQOo/InternCoop-Summer-2027-Software-Engineering,False,simplify_repo,4,3 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-09-04
The Exploration Company,Engineering Intern - Software,LA,https://jobs.ashbyhq.com/the-exploration-company/86270058-8eec-4692-b49d-97ce59fd54ac/application,False,simplify_repo,5,Unknown - verify with company,2026-09-04
Apex,Ground Software Intern - Spring or Summer 2027,LA,https://jobs.ashbyhq.com/apex-technology-inc/2d5ad921-241f-4e7a-b9ff-9d01763da88c/application,False,simplify_repo,3,20 H-1B approvals in FY2023 (1 denied) - sponsors in practice,2026-09-04
Skyward,Software Engineer Intern,"Stevens Point, WI",https://jobs.smartrecruiters.com/Skyward1/744000147320799,False,simplify_repo,5,Unknown - verify with company,2026-09-04
Hexagon AB,Positioning Services Intern,"Calgary, AB, Canada",https://careers-hexagonpositioning.icims.com/jobs/3085/job,False,simplify_repo,5,Unknown - verify with company,2026-09-04
Hadrian,Software Engineer Intern,"LA, Torrance, CA",https://jobs.ashbyhq.com/hadrian-automation/2b0423c6-947d-4226-8d23-90743bd5e63e/application,False,simplify_repo,5,Unknown - verify with company,2026-09-03
National Information Solutions Cooperative,Software Development Intern,"Lake St Louis, MO, Mandan, ND, Cedar Rapids, IA",https://job-boards.greenhouse.io/nisc/jobs/8092699,False,simplify_repo,5,Unknown - verify with company,2026-09-03
National Information Solutions Cooperative,Software Development Intern,"Mandan, ND",https://job-boards.greenhouse.io/testnisc/jobs/8174096,False,simplify_repo,5,Unknown - verify with company,2026-09-03
National Information Solutions Cooperative,Software Development Intern,"Lake St Louis, MO",https://job-boards.greenhouse.io/testnisc/jobs/8174090,False,simplify_repo,5,Unknown - verify with company,2026-09-03
National Information Solutions Cooperative,Software Development Intern,"Lake St Louis, MO, Mandan, ND, Cedar Rapids, IA",https://job-boards.greenhouse.io/testnisc/jobs/8174088,False,simplify_repo,5,Unknown - verify with company,2026-09-03
Kinder Morgan,Intern - IT,"Colorado Springs, CO",https://careers.kindermorgan.com/jobs/6171,False,simplify_repo,5,Unknown - verify with company,2026-09-03
Hermeus,Software Engineer Intern - Command & Control,"Atlanta, GA",https://jobs.lever.co/hermeus/5b08e2df-c9db-4831-aece-67d89e744796/apply,False,simplify_repo,5,Unknown - verify with company,2026-09-03
Shure,Unified Communications Technology Intern,"Skokie, IL",https://careersus-shure.icims.com/jobs/5002/job,False,simplify_repo,5,Unknown - verify with company,2026-09-03
Shure,Mobile Applications Intern - iOS,"Niles, IL",https://careersus-shure.icims.com/jobs/5007/job,False,simplify_repo,5,Unknown - verify with company,2026-09-03
Shure,Cloud Applications Development Intern,"Niles, IL",https://careersus-shure.icims.com/jobs/4965/job,False,simplify_repo,5,Unknown - verify with company,2026-09-03
Shure,Automated Test Software Engineering Intern,"Niles, IL",https://careersus-shure.icims.com/jobs/4964/job,False,simplify_repo,5,Unknown - verify with company,2026-09-03
Shure,Software Engineer Intern 🎓,"Niles, IL",https://careersus-shure.icims.com/jobs/4996/job,False,simplify_repo,5,Unknown - verify with company,2026-09-03
Shure,Cloud Software Engineer Intern,"Niles, IL",https://careersus-shure.icims.com/jobs/4976/job,False,simplify_repo,5,Unknown - verify with company,2026-09-03
